label,id
Qinho,1093
Quarteto Em Cy,1094
Quarteto Jobim-Morelenbaum,1095
Quarteto Maogani,1096
Quarteto Novo,1097
Querosene Jacaré,1098
Quinteto Armorial,1099
Quinteto Da Paraíba,1100
Quinteto Violado,1101
Quinteto em Branco e Preto,1102
RPM,1103
RUMO,1104
RZO,1105
Radamés Gnattali,1106
Radio Taxi,1107
Rafael Alterio,1108
Rafael Castro,1109
Rafael Rabello,1110
Raimundos,1111
Raiz Do Sana,1112
Raphael Rabello,1113
Raphael Rabello & Dino 7 Cordas,1114
Rappin' Hood,1115
Rastapé,1116
Raul De Barros,1117
Raul De Souza,1118
Raul Seixas,1119
Raul Torres & Florêncio,1120
Ray Anthony,1121
Raça Negra,1122
Reginaldo Rossi,1123
Reinaldo,1124
Renata Arruda,1125
Renata Rosa,1126
Renato Andrade,1127
Renato Borghetti,1128
Renato Braz,1129
Renato Fechine,1130
Renato Russo,1131
Renato Teixeira,1132
Renato e Seus Blue Caps,1133
Rhaissa Bittar,1134
Ricardo Cobo,1135
Ricardo Herz,1136
Ricardo Vignini & Zé Helder,1137
Richard Marino & His Orchestra,1138
Rick & Renner,1139
Rildo Hora,1140
Rio 65 Trio,1141
Rionegro & Solimões,1142
Rita Benneditto,1143
Rita Lee,1144
Ritchie,1145
Robert Drasnin,1146
Robert Livi,1147
Robert Westaway,1148
Roberta Miranda,1149
Roberta Nistra,1150
Roberta Sá,1151
Roberto Corrêa,1152
Roberto Menescal,1153
Roberto Menescal E Seu Conjunto,1154
Roberto Muller,1155
Roberto Ribeiro,1156
Roberto Silva,1157
Rodrigo Campos,1158
Rodrigo Delage,1159
Rodrigo Maranhão,1160
Rogério Caetano,1161
Rogério Duprat,1162
Rogério Skylab,1163
Rogê,1164
Roland Dyens,1165
Rolando Boldrin,1166
Romero Lubambo,1167
Romulo Fróes,1168
Ronaldo Viola & João Carvalho,1169
Ronnie Von,1170
Rosa Armorial,1171
Rosa Passos,1172
Rosalia De Souza,1173
Roseli Martins,1174
Rosinha De Valença,1175
Rosinha de Valença & Flavio Farias,1176
Rossini Pinto,1177
Roupa Nova,1178
Rubi,1179
Rubinho do Vale,1180
Russo Passapusso,1181
Sa & Guarabyra,1182
SaGrama,1183
Sabrina Malheiros,1184
Saecula Saeculorum,1185
Said Tinat,1186
Salomão Soares,1187
Sam Butera,1188
Sam Butera & The Witnesses,1189
Samba Trio,1190
Samba Um,1191
Samba de Fato,1192
Sambalanço Trio,1193
Sambasonics,1194
Samprazer,1195
Sandra De Sá,1196
Sandra Duailibe,1197
